id,aoi,obj_type,name,info,simplified,damage_gra,damage_class,damage_percent,det_method,notation,or_src_id,dmg_src_id,centroid_lat,centroid_lon,google_maps_url
ems_00919,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61605813,-66.83817999,"https://www.google.com/maps/search/?api=1&query=10.61605813,-66.83817999"
ems_00920,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61765005,-66.84088657,"https://www.google.com/maps/search/?api=1&query=10.61765005,-66.84088657"
ems_00921,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6168153,-66.85770877,"https://www.google.com/maps/search/?api=1&query=10.6168153,-66.85770877"
ems_00922,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61682332,-66.85578824,"https://www.google.com/maps/search/?api=1&query=10.61682332,-66.85578824"
ems_00923,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61686591,-66.85268153,"https://www.google.com/maps/search/?api=1&query=10.61686591,-66.85268153"
ems_00924,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61694915,-66.8556967,"https://www.google.com/maps/search/?api=1&query=10.61694915,-66.8556967"
ems_00925,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.6169672,-66.85109982,"https://www.google.com/maps/search/?api=1&query=10.6169672,-66.85109982"
ems_00926,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61703134,-66.8507961,"https://www.google.com/maps/search/?api=1&query=10.61703134,-66.8507961"
ems_00927,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61703499,-66.85105992,"https://www.google.com/maps/search/?api=1&query=10.61703499,-66.85105992"
ems_00928,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6171318,-66.85139595,"https://www.google.com/maps/search/?api=1&query=10.6171318,-66.85139595"
ems_00929,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61714082,-66.85700384,"https://www.google.com/maps/search/?api=1&query=10.61714082,-66.85700384"
ems_00930,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61714362,-66.85797847,"https://www.google.com/maps/search/?api=1&query=10.61714362,-66.85797847"
ems_00931,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.61684929,-66.84810883,"https://www.google.com/maps/search/?api=1&query=10.61684929,-66.84810883"
ems_00932,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.61692437,-66.84977098,"https://www.google.com/maps/search/?api=1&query=10.61692437,-66.84977098"
ems_00933,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.61704346,-66.84883538,"https://www.google.com/maps/search/?api=1&query=10.61704346,-66.84883538"
ems_00934,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.61722763,-66.84838329,"https://www.google.com/maps/search/?api=1&query=10.61722763,-66.84838329"
ems_00935,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.61733722,-66.84493137,"https://www.google.com/maps/search/?api=1&query=10.61733722,-66.84493137"
ems_00936,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61737487,-66.84485222,"https://www.google.com/maps/search/?api=1&query=10.61737487,-66.84485222"
ems_00937,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61750557,-66.84499836,"https://www.google.com/maps/search/?api=1&query=10.61750557,-66.84499836"
ems_00938,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61756725,-66.8499504,"https://www.google.com/maps/search/?api=1&query=10.61756725,-66.8499504"
ems_00939,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61760096,-66.84749186,"https://www.google.com/maps/search/?api=1&query=10.61760096,-66.84749186"
ems_00940,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61770554,-66.84609992,"https://www.google.com/maps/search/?api=1&query=10.61770554,-66.84609992"
ems_00941,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61714591,-66.85407788,"https://www.google.com/maps/search/?api=1&query=10.61714591,-66.85407788"
ems_00942,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.61716568,-66.8558571,"https://www.google.com/maps/search/?api=1&query=10.61716568,-66.8558571"
ems_00943,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61716702,-66.8509327,"https://www.google.com/maps/search/?api=1&query=10.61716702,-66.8509327"
ems_00944,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61717485,-66.85102295,"https://www.google.com/maps/search/?api=1&query=10.61717485,-66.85102295"
ems_00945,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6171797,-66.85732905,"https://www.google.com/maps/search/?api=1&query=10.6171797,-66.85732905"
ems_00946,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61724692,-66.85448801,"https://www.google.com/maps/search/?api=1&query=10.61724692,-66.85448801"
ems_00947,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61731284,-66.85716721,"https://www.google.com/maps/search/?api=1&query=10.61731284,-66.85716721"
ems_00948,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6173642,-66.8575914,"https://www.google.com/maps/search/?api=1&query=10.6173642,-66.8575914"
ems_00949,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61738194,-66.85667456,"https://www.google.com/maps/search/?api=1&query=10.61738194,-66.85667456"
ems_00950,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61743662,-66.85700495,"https://www.google.com/maps/search/?api=1&query=10.61743662,-66.85700495"
ems_00951,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6174471,-66.85780464,"https://www.google.com/maps/search/?api=1&query=10.6174471,-66.85780464"
ems_00952,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61753268,-66.85577433,"https://www.google.com/maps/search/?api=1&query=10.61753268,-66.85577433"
ems_00953,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61770072,-66.85681935,"https://www.google.com/maps/search/?api=1&query=10.61770072,-66.85681935"
ems_00954,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61771037,-66.85250519,"https://www.google.com/maps/search/?api=1&query=10.61771037,-66.85250519"
ems_00955,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61793948,-66.85656927,"https://www.google.com/maps/search/?api=1&query=10.61793948,-66.85656927"
ems_00956,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61795667,-66.85557902,"https://www.google.com/maps/search/?api=1&query=10.61795667,-66.85557902"
ems_00957,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61796694,-66.85678196,"https://www.google.com/maps/search/?api=1&query=10.61796694,-66.85678196"
ems_00958,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6180053,-66.8543983,"https://www.google.com/maps/search/?api=1&query=10.6180053,-66.8543983"
ems_00959,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61800936,-66.85540763,"https://www.google.com/maps/search/?api=1&query=10.61800936,-66.85540763"
ems_00960,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61803135,-66.85490793,"https://www.google.com/maps/search/?api=1&query=10.61803135,-66.85490793"
ems_00961,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61771963,-66.85007572,"https://www.google.com/maps/search/?api=1&query=10.61771963,-66.85007572"
ems_00962,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61776898,-66.84985242,"https://www.google.com/maps/search/?api=1&query=10.61776898,-66.84985242"
ems_00963,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61777788,-66.84996914,"https://www.google.com/maps/search/?api=1&query=10.61777788,-66.84996914"
ems_00964,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61782951,-66.84606264,"https://www.google.com/maps/search/?api=1&query=10.61782951,-66.84606264"
ems_00965,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61793115,-66.84482385,"https://www.google.com/maps/search/?api=1&query=10.61793115,-66.84482385"
ems_00966,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.61796579,-66.84932851,"https://www.google.com/maps/search/?api=1&query=10.61796579,-66.84932851"
ems_00967,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6179961,-66.84784331,"https://www.google.com/maps/search/?api=1&query=10.6179961,-66.84784331"
ems_00968,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.61809773,-66.84632422,"https://www.google.com/maps/search/?api=1&query=10.61809773,-66.84632422"
ems_00969,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61812106,-66.84613912,"https://www.google.com/maps/search/?api=1&query=10.61812106,-66.84613912"
ems_00970,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61824445,-66.84669546,"https://www.google.com/maps/search/?api=1&query=10.61824445,-66.84669546"
ems_00971,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61804079,-66.85406202,"https://www.google.com/maps/search/?api=1&query=10.61804079,-66.85406202"
ems_00972,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6180706,-66.85376247,"https://www.google.com/maps/search/?api=1&query=10.6180706,-66.85376247"
ems_00973,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61816595,-66.8541613,"https://www.google.com/maps/search/?api=1&query=10.61816595,-66.8541613"
ems_00974,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61837732,-66.85298903,"https://www.google.com/maps/search/?api=1&query=10.61837732,-66.85298903"
ems_00975,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.61840664,-66.85424231,"https://www.google.com/maps/search/?api=1&query=10.61840664,-66.85424231"
ems_00976,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61841192,-66.85279997,"https://www.google.com/maps/search/?api=1&query=10.61841192,-66.85279997"
ems_00977,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.61849564,-66.85240348,"https://www.google.com/maps/search/?api=1&query=10.61849564,-66.85240348"
ems_00978,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6185238,-66.85112125,"https://www.google.com/maps/search/?api=1&query=10.6185238,-66.85112125"
ems_00979,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61863695,-66.85278948,"https://www.google.com/maps/search/?api=1&query=10.61863695,-66.85278948"
ems_00980,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61867604,-66.85251297,"https://www.google.com/maps/search/?api=1&query=10.61867604,-66.85251297"
ems_00981,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61824633,-66.8476829,"https://www.google.com/maps/search/?api=1&query=10.61824633,-66.8476829"
ems_00982,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6183982,-66.8488087,"https://www.google.com/maps/search/?api=1&query=10.6183982,-66.8488087"
ems_00983,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61840225,-66.84953229,"https://www.google.com/maps/search/?api=1&query=10.61840225,-66.84953229"
ems_00984,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.61840971,-66.84451581,"https://www.google.com/maps/search/?api=1&query=10.61840971,-66.84451581"
ems_00985,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.61842687,-66.84828139,"https://www.google.com/maps/search/?api=1&query=10.61842687,-66.84828139"
